id,time,band,rx_sign,rx_lat,rx_lon,rx_loc,tx_sign,tx_lat,tx_lon,tx_loc,distance,azimuth,rx_azimuth,frequency,power,snr,drift,version,code
12908029020,2026-07-26 15:54:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NTI,-89.521,-163.042,AA80,14125,40,180,14097117,0,-6,0,WD_3.3.2-2,1
12908029247,2026-07-26 15:54:00,14,KW7MM,32.521,-110.958,DM42mm,Q6NTI,-89.521,-163.042,AA80,13591,52,180,14097133,0,-15,1,CWSL_DIGI,1
12908036283,2026-07-26 15:56:00,14,KFS,37.396,-122.375,CM87tj,Q6NMD,6.479,36.958,KJ86,14686,338,28,14097115,27,-11,-1,WD_3.3.2-2,1
12908062144,2026-07-26 16:02:00,14,KFS,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097118,20,-21,1,WD_3.3.2-2,1
12908064266,2026-07-26 16:02:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097118,20,-21,3,WD_3.3.2-2,1
12908064388,2026-07-26 16:02:00,14,WA5DJJ,32.312,-106.708,DM62ph,Q6NTU,33.479,-119.042,DM03,1158,93,279,14097118,20,-23,1,2.6.1,1
12908072543,2026-07-26 16:04:00,14,WA5DJJ,32.312,-106.708,DM62ph,Q6NTH,-79.521,-177.042,AB10,13153,65,191,14097119,3,-21,0,2.6.1,1
12908112182,2026-07-26 16:12:00,14,KFS,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097111,7,-16,0,WD_3.3.2-2,1
12908112915,2026-07-26 16:12:00,14,KPH2,38.104,-122.958,CM88mc,Q6NTU,33.479,-119.042,DM03,624,327,144,14097111,7,-8,2,WD_3.3.2-2,1
12908113340,2026-07-26 16:12:00,14,KPH,38.104,-122.958,CM88mc,Q6NTU,33.479,-119.042,DM03,624,327,144,14097111,7,-8,2,WD_3.4.3-2,1
12908113559,2026-07-26 16:12:00,14,WA5DJJ,32.312,-106.708,DM62ph,Q6NTU,33.479,-119.042,DM03,1158,93,279,14097111,7,-23,4,2.6.1,1
12908113965,2026-07-26 16:12:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097111,7,-16,0,WD_3.3.2-2,1
12908122295,2026-07-26 16:14:00,14,KPH,38.104,-122.958,CM88mc,Q6NTH,-79.521,-169.042,AB50,13399,41,188,14097115,20,-13,2,WD_3.4.3-2,1
12908122708,2026-07-26 16:14:00,14,KPH2,38.104,-122.958,CM88mc,Q6NTH,-79.521,-169.042,AB50,13399,41,188,14097115,20,-13,2,WD_3.3.2-2,1
12908130171,2026-07-26 16:16:00,14,KFS,37.396,-122.375,CM87tj,Q6NOM,-37.521,152.958,QF62,12024,56,236,14097117,13,-16,0,WD_3.3.2-2,1
12908130806,2026-07-26 16:16:00,14,KPH,38.104,-122.958,CM88mc,Q6NOM,-37.521,152.958,QF62,12026,55,236,14097117,13,-9,1,WD_3.4.3-2,1
12908131286,2026-07-26 16:16:00,14,KPH2,38.104,-122.958,CM88mc,Q6NOM,-37.521,152.958,QF62,12026,55,236,14097117,13,-10,1,WD_3.3.2-2,1
12908132310,2026-07-26 16:16:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NOM,-37.521,152.958,QF62,12024,56,236,14097117,13,-16,0,WD_3.3.2-2,1
12908132385,2026-07-26 16:16:00,14,KW7MM,32.521,-110.958,DM42mm,Q6NOM,-37.521,152.958,QF62,12618,66,239,14097133,13,-17,1,CWSL_DIGI,1
12908158906,2026-07-26 16:22:00,14,KFS,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097119,20,-15,0,WD_3.3.2-2,1
12908160015,2026-07-26 16:22:00,14,KPH2,38.104,-122.958,CM88mc,Q6NTU,33.479,-119.042,DM03,624,327,144,14097119,20,-11,0,WD_3.3.2-2,1
12908160383,2026-07-26 16:22:00,14,KPH,38.104,-122.958,CM88mc,Q6NTU,33.479,-119.042,DM03,624,327,144,14097119,20,-9,0,WD_3.4.3-2,1
12908162957,2026-07-26 16:22:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097119,20,-15,0,WD_3.3.2-2,1
12908169040,2026-07-26 16:24:00,14,KFS,37.396,-122.375,CM87tj,Q6NTH,-89.521,-171.042,AA40,14130,48,180,14097119,0,-18,0,WD_3.3.2-2,1
12908170787,2026-07-26 16:24:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NTH,-89.521,-171.042,AA40,14130,48,180,14097119,0,-18,0,WD_3.3.2-2,1
12908178674,2026-07-26 16:26:00,14,KFS,37.396,-122.375,CM87tj,Q6NOM,-37.521,152.958,QF62,12024,56,236,14097118,3,-23,-2,WD_3.3.2-2,1
12908180577,2026-07-26 16:26:00,14,KW7MM,32.521,-110.958,DM42mm,Q6NOM,-37.521,152.958,QF62,12618,66,239,14097135,3,-23,-2,CWSL_DIGI,1
12908180819,2026-07-26 16:26:00,14,KFS/SE,37.396,-122.375,CM87tj,Q6NOM,-37.521,152.958,QF62,12024,56,236,14097118,3,-23,-2,WD_3.3.2-2,1
12908359961,2026-07-26 17:02:00,14,KD7EFG-1,41.604,-112.292,DN31uo,Q6NTU,33.479,-119.042,DM03,1081,31,215,14097119,20,-19,0,WD_3.3.2-2,1
12908360560,2026-07-26 17:02:00,14,KD7EFG,41.604,-112.292,DN31uo,Q6NTU,33.479,-119.042,DM03,1081,31,215,14097118,20,-19,1,WD_3.3.2-2,1
12908380779,2026-07-26 17:06:00,14,KD7EFG,41.604,-112.292,DN31uo,Q6NHE,-27.521,-123.042,CG82,7766,9,190,14097117,30,-20,0,WD_3.3.2-2,1
12908463126,2026-07-26 17:22:00,14,KD7EFG-1,41.604,-112.292,DN31uo,Q6NTU,33.479,-119.042,DM03,1081,31,215,14097120,17,-22,0,WD_3.3.2-2,1
12908463289,2026-07-26 17:22:00,14,KD7EFG,41.604,-112.292,DN31uo,Q6NTU,33.479,-119.042,DM03,1081,31,215,14097121,17,-16,0,WD_3.3.2-2,1
12908484671,2026-07-26 17:26:00,14,KD7EFG,41.604,-112.292,DN31uo,Q6NHE,-27.521,-123.042,CG82,7766,9,190,14097119,23,-18,-1,WD_3.3.2-2,1
13068079331,2026-08-18 23:52:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097122,17,-20,-1,WD_3.3.2-2,1
13068086078,2026-08-18 23:52:00,14,KFS,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097122,17,-21,-1,WD_3.3.2-2,1
13068916181,2026-08-19 03:02:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097138,10,-21,0,WD_3.3.2-2,1
13068958385,2026-08-19 03:12:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097138,17,-18,0,WD_3.3.2-2,1
13068996148,2026-08-19 03:22:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097138,20,-15,-1,WD_3.3.2-2,1
13069004960,2026-08-19 03:24:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTJ,-89.521,-167.042,AA60,14128,44,180,14097138,0,-21,0,WD_3.3.2-2,1
13069013522,2026-08-19 03:26:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097138,37,-15,0,WD_3.3.2-2,1
13069019486,2026-08-19 03:26:00,14,KFS,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097138,37,-15,0,WD_3.3.2-2,1
13069470537,2026-08-19 05:22:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097140,23,-25,0,WD_3.3.2-2,1
13069518183,2026-08-19 05:32:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097141,23,-24,0,WD_3.3.2-2,1
13069622630,2026-08-19 05:54:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTJ,-89.521,-171.042,AA40,14130,48,180,14097140,0,-21,0,WD_3.3.2-2,1
13069630371,2026-08-19 05:54:00,14,KFS,37.396,-122.375,CM87tj,Q6NTJ,-89.521,-171.042,AA40,14130,48,180,14097140,0,-21,0,WD_3.3.2-2,1
13069631251,2026-08-19 05:56:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097140,33,-18,0,WD_3.3.2-2,1
13069657216,2026-08-19 06:02:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097139,27,-16,0,WD_3.3.2-2,1
13069665207,2026-08-19 06:04:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTJ,-89.521,-169.042,AA50,14129,46,180,14097140,3,-16,0,WD_3.3.2-2,1
13069674746,2026-08-19 06:06:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097140,33,-15,0,WD_3.3.2-2,1
13069682832,2026-08-19 06:06:00,14,KFS,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097140,33,-15,0,WD_3.3.2-2,1
13069703841,2026-08-19 06:12:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097140,27,-19,0,WD_3.3.2-2,1
13069711586,2026-08-19 06:12:00,14,KFS,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097140,27,-19,0,WD_3.3.2-2,1
13069712333,2026-08-19 06:14:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTJ,-89.521,-169.042,AA50,14129,46,180,14097140,3,-19,0,WD_3.3.2-2,1
13069720899,2026-08-19 06:16:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NAC,-14.521,-163.042,AH85,7168,35,224,14097140,33,-17,0,WD_3.3.2-2,1
13069749127,2026-08-19 06:22:00,14,KFS/OMNI,37.396,-122.375,CM87tj,Q6NTU,33.479,-119.042,DM03,530,326,144,14097139,27,-20,0,WD_3.3.2-2,1
