id,time,band,rx_sign,rx_lat,rx_lon,rx_loc,tx_sign,tx_lat,tx_lon,tx_loc,distance,azimuth,rx_azimuth,frequency,power,snr,drift,version,code
12907683567,2026-07-26 14:38:00,14,KD7EFG-1,41.604,-112.292,DN31uo,W6NXP,33.479,-119.042,DM03,1081,31,215,14097126,10,-20,0,WD_3.3.2-2,1
12907683791,2026-07-26 14:38:00,14,AF7KR,35.271,-111.708,DM45dg,W6NXP,33.479,-119.042,DM03,702,71,255,14097130,10,-20,-1,WD_3.3.2-1,1
12907724719,2026-07-26 14:48:00,14,W6EXT,37.354,-122.125,CM87wi,W6NXP,33.479,-119.042,DM03,513,328,146,14097128,10,-24,1,3.0.1,1
12907729986,2026-07-26 14:48:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097124,10,-17,1,WD_3.3.2-2,1
12907741035,2026-07-26 14:50:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-2,-1,WD_3.3.2-2,1
12907743860,2026-07-26 14:50:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097124,10,-3,0,WD_3.3.2-2,1
12907780350,2026-07-26 14:58:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-3,0,WD_3.3.2-2,1
12907782219,2026-07-26 14:58:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-3,0,WD_3.3.2-2,1
12907789141,2026-07-26 15:00:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-18,-1,WD_3.3.2-2,1
12907791846,2026-07-26 15:00:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097122,10,-18,-1,WD_3.3.2-2,1
12907828497,2026-07-26 15:08:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-6,0,WD_3.3.2-2,1
12907829347,2026-07-26 15:08:00,14,WA7LNW,37.146,-113.458,DM37gd,W6NXP,33.479,-119.042,DM03,650,50,232,14097129,10,-17,0,RP122-16,1
12907832279,2026-07-26 15:08:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097122,10,-17,0,WD_3.3.2-2,1
12907835650,2026-07-26 15:10:00,14,W6EXT,37.354,-122.125,CM87wi,W6NXP,33.479,-119.042,DM03,513,328,146,14097126,10,-20,0,3.0.1,1
12907838382,2026-07-26 15:10:00,14,WA7LNW,37.146,-113.458,DM37gd,W6NXP,33.479,-119.042,DM03,650,50,232,14097129,10,-21,0,RP122-16,1
12907839939,2026-07-26 15:10:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-12,0,WD_3.3.2-2,1
12907841543,2026-07-26 15:10:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097123,10,-12,0,WD_3.3.2-2,1
12907876945,2026-07-26 15:18:00,14,WA7LNW,37.146,-113.458,DM37gd,W6NXP,33.479,-119.042,DM03,650,50,232,14097126,10,-15,0,RP122-16,1
12907879244,2026-07-26 15:18:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097120,10,-14,0,WD_3.3.2-2,1
12907879450,2026-07-26 15:18:00,14,AF7KR,35.271,-111.708,DM45dg,W6NXP,33.479,-119.042,DM03,702,71,255,14097124,10,-21,-1,WD_3.3.2-1,1
12907880218,2026-07-26 15:18:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097136,10,-21,0,CWSL_DIGI,1
12907881054,2026-07-26 15:18:00,14,ND7M,36.229,-116.042,DM16xf,W6NXP,33.479,-119.042,DM03,410,41,222,14097121,10,-17,-1,1.4A Kiwi,1
12907886460,2026-07-26 15:20:00,14,WA7LNW,37.146,-113.458,DM37gd,W6NXP,33.479,-119.042,DM03,650,50,232,14097126,10,-19,-1,RP122-16,1
12907889159,2026-07-26 15:20:00,14,AF7KR,35.271,-111.708,DM45dg,W6NXP,33.479,-119.042,DM03,702,71,255,14097123,10,-20,-1,WD_3.3.2-1,1
12907891763,2026-07-26 15:20:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097136,10,-15,0,CWSL_DIGI,1
12907918482,2026-07-26 15:28:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097121,10,-11,0,WD_3.3.2-2,1
12907918608,2026-07-26 15:28:00,14,WA7LNW,37.146,-113.458,DM37gd,W6NXP,33.479,-119.042,DM03,650,50,232,14097128,10,-22,0,RP122-16,1
12907919803,2026-07-26 15:28:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097121,10,-11,0,WD_3.3.2-2,1
12907920020,2026-07-26 15:28:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097121,10,-11,0,WD_3.3.2-2,1
12907924689,2026-07-26 15:30:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097121,10,-9,0,WD_3.3.2-2,1
12907925603,2026-07-26 15:30:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097121,10,-12,0,WD_3.3.2-2,1
12907926128,2026-07-26 15:30:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097121,10,-9,0,WD_3.3.2-2,1
12907953501,2026-07-26 15:38:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-6,0,WD_3.3.2-2,1
12907955343,2026-07-26 15:38:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-6,0,WD_3.3.2-2,1
12907961334,2026-07-26 15:40:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-23,-4,WD_3.3.2-2,1
12907963376,2026-07-26 15:40:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-23,-4,WD_3.3.2-2,1
12907997903,2026-07-26 15:48:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097118,10,-28,0,2.6.1,1
12907998325,2026-07-26 15:48:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097118,10,-5,0,WD_3.3.2-2,1
12907998703,2026-07-26 15:48:00,14,KPH,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097117,10,-15,0,WD_3.4.3-2,1
12907999015,2026-07-26 15:48:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097117,10,-15,0,WD_3.3.2-2,1
12907999736,2026-07-26 15:48:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097134,10,-25,0,CWSL_DIGI,1
12908000109,2026-07-26 15:48:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097118,10,-5,0,WD_3.3.2-2,1
12908003423,2026-07-26 15:50:00,14,W6EXT,37.354,-122.125,CM87wi,W6NXP,33.479,-119.042,DM03,513,328,146,14097124,10,-25,2,3.0.1,1
12908009265,2026-07-26 15:50:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097120,10,-5,1,WD_3.3.2-2,1
12908010442,2026-07-26 15:50:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097120,10,-5,1,WD_3.3.2-2,1
12908045371,2026-07-26 15:58:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097120,10,-16,2,WD_3.3.2-2,1
12908046552,2026-07-26 15:58:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097121,10,-24,2,2.6.1,1
12908046771,2026-07-26 15:58:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097136,10,-19,3,CWSL_DIGI,1
12908046860,2026-07-26 15:58:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097120,10,-16,2,WD_3.3.2-2,1
12908053584,2026-07-26 16:00:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097119,10,-9,-3,WD_3.3.2-2,1
12908055528,2026-07-26 16:00:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097119,10,-9,-3,WD_3.3.2-2,1
12908055616,2026-07-26 16:00:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097119,10,-23,-3,2.6.1,1
12908091326,2026-07-26 16:08:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097115,10,-15,-4,WD_3.3.2-2,1
12908093484,2026-07-26 16:08:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097115,10,-15,-4,WD_3.3.2-2,1
12908100723,2026-07-26 16:10:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097112,10,-12,-4,WD_3.3.2-2,1
12908103699,2026-07-26 16:10:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097112,10,-12,-4,WD_3.3.2-2,1
12908104895,2026-07-26 16:10:00,14,WA5DJJ,32.312,-106.708,DM62ph,W6NXP,33.479,-119.042,DM03,1158,93,279,14097113,10,-18,-3,2.6.1,1
12908105158,2026-07-26 16:10:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097129,10,-25,-4,CWSL_DIGI,1
12908139854,2026-07-26 16:18:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097116,10,-21,-4,WD_3.3.2-2,1
12908141566,2026-07-26 16:18:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097133,10,-20,-3,CWSL_DIGI,1
12908142505,2026-07-26 16:18:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097116,10,-22,-3,WD_3.3.2-2,1
12908149256,2026-07-26 16:20:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097119,10,-21,0,WD_3.3.2-2,1
12908150207,2026-07-26 16:20:00,14,KPH,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097119,10,-15,0,WD_3.4.3-2,1
12908150830,2026-07-26 16:20:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097119,10,-15,-1,WD_3.3.2-2,1
12908151805,2026-07-26 16:20:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097118,10,-22,0,WD_3.3.2-2,1
12908188940,2026-07-26 16:28:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-22,0,WD_3.3.2-2,1
12908191537,2026-07-26 16:28:00,14,KFS/SE,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097117,10,-22,0,WD_3.3.2-2,1
12908337355,2026-07-26 16:58:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097119,10,-24,0,WD_3.4.3-2,1
12908339562,2026-07-26 16:58:00,14,KD7EFG,41.604,-112.292,DN31uo,W6NXP,33.479,-119.042,DM03,1081,31,215,14097116,10,-20,1,WD_3.3.2-2,1
12908340095,2026-07-26 16:58:00,14,KD7EFG-1,41.604,-112.292,DN31uo,W6NXP,33.479,-119.042,DM03,1081,31,215,14097116,10,-17,0,WD_3.3.2-2,1
12908349901,2026-07-26 17:00:00,14,KD7EFG,41.604,-112.292,DN31uo,W6NXP,33.479,-119.042,DM03,1081,31,215,14097118,10,-22,1,WD_3.3.2-2,1
12908389774,2026-07-26 17:08:00,14,W7WKR-2,48.354,-120.708,CN98pi,W6NXP,33.479,-119.042,DM03,1660,356,174,14097121,10,-29,-4,WD_3.4.3-2,1
12908662745,2026-07-26 18:00:00,14,KD7EFG,41.604,-112.292,DN31uo,W6NXP,33.479,-119.042,DM03,1081,31,215,14097118,10,-17,-2,WD_3.3.2-2,1
12908703706,2026-07-26 18:08:00,14,KW7MM,32.521,-110.958,DM42mm,W6NXP,33.479,-119.042,DM03,761,96,280,14097136,10,-22,0,CWSL_DIGI,1
12909028337,2026-07-26 19:08:00,14,N6GN5,40.479,-105.042,DN70ll,W6NXP,33.479,-119.042,DM03,1464,54,242,14097113,10,-22,0,WD_3.4.3-2,1
13064074831,2026-08-18 06:28:00,14,WA4DT,34.979,-81.042,EM94lx,W6NXP,33.479,-119.042,DM03,3476,76,278,14097142,10,-25,0,3.0.0,1
13067926855,2026-08-18 23:18:00,14,KPH,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097119,10,-21,4,WD_3.4.3-2,1
13067927641,2026-08-18 23:18:00,14,KPH2,38.104,-122.958,CM88mc,W6NXP,33.479,-119.042,DM03,624,327,144,14097119,10,-21,4,WD_3.3.2-2,1
13068949865,2026-08-19 03:10:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097137,10,-20,0,WD_3.3.2-2,1
13068955908,2026-08-19 03:10:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097137,10,-20,0,WD_3.3.2-2,1
13069020852,2026-08-19 03:28:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097138,10,-18,-1,WD_3.3.2-2,1
13069451893,2026-08-19 05:18:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-24,0,WD_3.3.2-2,1
13069459776,2026-08-19 05:18:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-24,0,WD_3.3.2-2,1
13069641212,2026-08-19 05:58:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-21,0,WD_3.3.2-2,1
13069649163,2026-08-19 06:00:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-11,0,WD_3.3.2-2,1
13069656042,2026-08-19 06:00:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-11,0,WD_3.3.2-2,1
13069694990,2026-08-19 06:10:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-16,0,WD_3.3.2-2,1
13069729603,2026-08-19 06:18:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-19,0,WD_3.3.2-2,1
13069737480,2026-08-19 06:18:00,14,KFS,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097140,10,-19,0,WD_3.3.2-2,1
13069739772,2026-08-19 06:20:00,14,KFS/OMNI,37.396,-122.375,CM87tj,W6NXP,33.479,-119.042,DM03,530,326,144,14097139,10,-16,0,WD_3.3.2-2,1
